PASSENGERS,ORIGIN_AIRPORT_ID,ORIGIN,MONTH
0,10819,BWG,4
0,10874,CAK,4
0,10994,CHS,4
0,11057,CLT,4
0,11067,CMI,4
0,11430,DTO,4
0,11540,ELP,4
0,11659,FDY,4
0,11721,FNT,4
0,11823,FWA,4
0,11986,GRR,4
0,11996,GSP,4
0,12055,GYY,4
0,12265,IAG,4
0,12598,JZT,4
0,12861,KY3,4
0,12945,LEX,4
0,12945,LEX,4
0,12945,LEX,4
0,12992,LIT,4
0,13061,LRD,4
0,13061,LRD,4
0,13061,LRD,4
0,13277,MGM,4
0,13277,MGM,4
0,13344,MKG,4
0,13461,MQY,4
0,13461,MQY,4
0,14576,ROC,4
0,14711,SCE,4
0,14730,SDF,4
0,15163,TDF,4
0,15165,TDZ,4
0,15356,TTN,4
0,15412,TYS,4
0,16091,YIP,4
0,16091,YIP,4
0,16091,YIP,4
0,13303,MIA,4
0,10423,AUS,4
0,10800,BUR,4
0,10821,BWI,4
0,10821,BWI,4
0,11042,CLE,4
0,11292,DEN,4
0,11292,DEN,4
0,11481,ECP,4
0,11618,EWR,4
0,11697,FLL,4
0,11697,FLL,4
0,11884,GEG,4
0,11986,GRR,4
0,12191,HOU,4
0,12191,HOU,4
0,12889,LAS,4
0,12889,LAS,4
0,12892,LAX,4
0,13158,MAF,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13871,OMA,4
0,13871,OMA,4
0,14057,PDX,4
0,14100,PHL,4
0,14107,PHX,4
0,14122,PIT,4
0,14730,SDF,4
0,14730,SDF,4
0,14771,SFO,4
0,14771,SFO,4
0,14893,SMF,4
0,15304,TPA,4
0,15304,TPA,4
0,15370,TUL,4
0,12324,ILN,4
0,12889,LAS,4
0,13947,OSC,4
0,10721,BOS,4
0,11298,DFW,4
0,11298,DFW,4
0,10409,ATY,4
0,12297,IGM,4
0,14120,PIR,4
0,14943,SOW,4
0,11995,GSO,2
0,12478,JFK,2
0,12478,JFK,2
0,10325,APA,4
0,10327,APC,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,10800,BUR,4
0,11041,CLD,4
0,11109,COS,4
0,11259,DAL,4
0,12211,HSH,4
0,12892,LAX,4
0,12892,LAX,4
0,12954,LGB,4
0,13303,MIA,4
0,13964,OTH,4
0,14262,PSP,4
0,14262,PSP,4
0,14674,SAF,4
0,14679,SAN,4
0,14744,SDX,4
0,14922,SNS,4
0,15070,SWF,4
0,15618,VNY,4
0,15618,VNY,4
0,15618,VNY,4
0,11126,CPX,4
0,14819,SIG,4
0,14819,SIG,4
0,14843,SJU,4
0,15626,VQS,4
0,11292,DEN,4
0,13891,ONT,4
0,10135,ABE,4
0,10135,ABE,4
0,10135,ABE,4
0,10136,ABI,4
0,10136,ABI,4
0,10140,ABQ,4
0,10140,ABQ,4
0,10140,ABQ,4
0,10140,ABQ,4
0,10140,ABQ,4
0,10141,ABR,4
0,10154,ACK,4
0,10157,ACV,4
0,10170,ADQ,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10194,AFW,4
0,10257,ALB,4
0,10257,ALB,4
0,10257,ALB,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10299,ANC,4
0,10333,APN,4
0,10333,APN,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10408,ATW,4
0,10408,ATW,4
0,10408,ATW,4
0,10408,ATW,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10434,AVP,4
0,10529,BDL,4
0,10529,BDL,4
0,10529,BDL,4
0,10558,BFF,4
0,10561,BFL,4
0,10562,BFM,4
0,10562,BFM,4
0,10581,BGR,4
0,10599,BHM,4
0,10599,BHM,4
0,10617,BIH,4
0,10620,BIL,4
0,10620,BIL,4
0,10620,BIL,4
0,10627,BIS,4
0,10631,BJI,4
0,10654,BKW,4
0,10666,BLI,4
0,10666,BLI,4
0,10685,BMI,4
0,10685,BMI,4
0,10685,BMI,4
0,10693,BNA,4
0,10693,BNA,4
0,10693,BNA,4
0,10713,BOI,4
0,10713,BOI,4
0,10713,BOI,4
0,10713,BOI,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10732,BQN,4
0,10732,BQN,4
0,10785,BTV,4
0,10785,BTV,4
0,10785,BTV,4
0,10792,BUF,4
0,10792,BUF,4
0,10792,BUF,4
0,10792,BUF,4
0,10800,BUR,4
0,10800,BUR,4
0,10817,BWD,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10849,BZN,4
0,10868,CAE,4
0,10868,CAE,4
0,10868,CAE,4
0,10918,CDC,4
0,10918,CDC,4
0,10930,CEC,4
0,10930,CEC,4
0,10930,CEC,4
0,10980,CHA,4
0,11002,CIC,4
0,11003,CID,4
0,11003,CID,4
0,11003,CID,4
0,11003,CID,4
0,11004,CIG,4
0,11013,CIU,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11049,CLL,4
0,11050,CLM,4
0,11057,CLT,4
0,11057,CLT,4
0,11076,CMX,4
0,11076,CMX,4
0,11076,CMX,4
0,11097,COD,4
0,11109,COS,4
0,11109,COS,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11122,CPR,4
0,11150,CSG,4
0,11150,CSG,4
0,11193,CVG,4
0,11193,CVG,4
0,11198,CVO,4
0,11198,CVO,4
0,11203,CWA,4
0,11203,CWA,4
0,11267,DAY,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11308,DHN,4
0,11315,DIK,4
0,11337,DLH,4
0,11337,DLH,4
0,11413,DRO,4
0,11415,DRT,4
0,11423,DSM,4
0,11423,DSM,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11468,EAR,4
0,11468,EAR,4
0,11470,EAT,4
0,11470,EAT,4
0,11470,EAT,4
0,11522,EKA,4
0,11522,EKA,4
0,11537,ELM,4
0,11540,ELP,4
0,11540,ELP,4
0,11540,ELP,4
0,11540,ELP,4
0,11540,ELP,4
0,11555,ENA,4
0,11555,ENA,4
0,11587,ESC,4
0,11588,ESD,4
0,11588,ESD,4
0,11603,EUG,4
0,11617,EWN,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11624,EYW,4
0,11630,FAI,4
0,11638,FAT,4
0,11648,FCA,4
0,11695,FLG,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11711,FMN,4
0,11711,FMN,4
0,11711,FMN,4
0,11721,FNT,4
0,11721,FNT,4
0,11721,FNT,4
0,11762,FRD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11775,FSD,4
0,11823,FWA,4
0,11823,FWA,4
0,11867,GCK,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11898,GFK,4
0,11921,GJT,4
0,11980,GRI,4
0,11986,GRR,4
0,11986,GRR,4
0,11986,GRR,4
0,11986,GRR,4
0,11986,GRR,4
0,11995,GSO,4
0,11995,GSO,4
0,11995,GSO,4
0,11995,GSO,4
0,11995,GSO,4
0,11996,GSP,4
0,11996,GSP,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12003,GTF,4
0,12018,GUP,4
0,12018,GUP,4
0,12094,HDN,4
0,12132,HII,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12184,HOM,4
0,12184,HOM,4
0,12206,HRL,4
0,12217,HSV,4
0,12223,HTS,4
0,12223,HTS,4
0,12223,HTS,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12278,ICT,4
0,12278,ICT,4
0,12278,ICT,4
0,12278,ICT,4
0,12278,ICT,4
0,12280,IDA,4
0,12323,ILM,4
0,12335,IMT,4
0,12335,IMT,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12363,IPL,4
0,12365,IPT,4
0,12389,ISN,4
0,12389,ISN,4
0,12402,ITO,4
0,12436,IYK,4
0,12441,JAC,4
0,12451,JAX,4
0,12478,JFK,4
0,12478,JFK,4
0,12492,JHM,4
0,12494,JHW,4
0,12523,JNU,4
0,12523,JNU,4
0,12819,KTN,4
0,12819,KTN,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12896,LBB,4
0,12896,LBB,4
0,12896,LBB,4
0,12896,LBB,4
0,12896,LBB,4
0,12896,LBB,4
0,12896,LBB,4
0,12899,LBF,4
0,12899,LBF,4
0,12917,LCK,4
0,12917,LCK,4
0,12917,LCK,4
0,12917,LCK,4
0,12951,LFT,4
0,12954,LGB,4
0,12956,LGD,4
0,12982,LIH,4
0,13024,LMT,4
0,13024,LMT,4
0,13034,LNY,4
0,13034,LNY,4
0,13061,LRD,4
0,13061,LRD,4
0,13061,LRD,4
0,13127,LWS,4
0,13158,MAF,4
0,13198,MCI,4
0,13198,MCI,4
0,13204,MCO,4
0,13204,MCO,4
0,13230,MDT,4
0,13230,MDT,4
0,13230,MDT,4
0,13230,MDT,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13244,MEM,4
0,13264,MFR,4
0,13296,MHT,4
0,13303,MIA,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13342,MKE,4
0,13347,MKK,4
0,13433,MOT,4
0,13433,MOT,4
0,16634,MQI,4
0,13459,MQT,4
0,13459,MQT,4
0,13459,MQT,4
0,13461,MQY,4
0,13461,MQY,4
0,13476,MRY,4
0,13485,MSN,4
0,13485,MSN,4
0,13485,MSN,4
0,13485,MSN,4
0,13485,MSN,4
0,13485,MSN,4
0,13486,MSO,4
0,13487,MSP,4
0,13487,MSP,4
0,13487,MSP,4
0,13487,MSP,4
0,13487,MSP,4
0,13495,MSY,4
0,13495,MSY,4
0,13501,MTH,4
0,13501,MTH,4
0,13540,MVW,4
0,13541,MVY,4
0,13546,MWH,4
0,13577,MYR,4
0,13785,NYL,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13796,OAK,4
0,13851,OKC,4
0,13851,OKC,4
0,13851,OKC,4
0,13851,OKC,4
0,13862,OLF,4
0,13871,OMA,4
0,13871,OMA,4
0,13871,OMA,4
0,13871,OMA,4
0,13890,ONP,4
0,13890,ONP,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13891,ONT,4
0,13930,ORD,4
0,13930,ORD,4
0,13930,ORD,4
0,13930,ORD,4
0,13930,ORD,4
0,13930,ORD,4
0,13930,ORD,4
0,13931,ORF,4
0,13931,ORF,4
0,13931,ORF,4
0,13931,ORF,4
0,13964,OTH,4
0,13964,OTH,4
0,14025,PBG,4
0,14025,PBG,4
0,14025,PBG,4
0,14027,PBI,4
0,14054,PDT,4
0,14054,PDT,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14057,PDX,4
0,14100,PHL,4
0,14100,PHL,4
0,14107,PHX,4
0,14107,PHX,4
0,14107,PHX,4
0,14107,PHX,4
0,14107,PHX,4
0,14107,PHX,4
0,14107,PHX,4
0,14113,PIH,4
0,14113,PIH,4
0,14120,PIR,4
0,14122,PIT,4
0,14122,PIT,4
0,14122,PIT,4
0,14122,PIT,4
0,14122,PIT,4
0,14150,PLN,4
0,14150,PLN,4
0,14231,PQI,4
0,14231,PQI,4
0,14252,PSC,4
0,14307,PVD,4
0,14307,PVD,4
0,14307,PVD,4
0,14307,PVD,4
0,14321,PWM,4
0,14321,PWM,4
0,14321,PWM,4
0,14321,PWM,4
0,14321,PWM,4
0,14457,RAP,4
0,14467,RBG,4
0,14467,RBG,4
0,14487,RDD,4
0,14489,RDM,4
0,14489,RDM,4
0,14492,RDU,4
0,14492,RDU,4
0,14492,RDU,4
0,14520,RHI,4
0,14520,RHI,4
0,14524,RIC,4
0,14524,RIC,4
0,14524,RIC,4
0,14543,RKS,4
0,14570,RNO,4
0,14570,RNO,4
0,14570,RNO,4
0,14574,ROA,4
0,14574,ROA,4
0,14576,ROC,4
0,14576,ROC,4
0,14576,ROC,4
0,14588,ROW,4
0,14633,RST,4
0,14633,RST,4
0,14635,RSW,4
0,14635,RSW,4
0,14679,SAN,4
0,14679,SAN,4
0,14679,SAN,4
0,14679,SAN,4
0,14683,SAT,4
0,14683,SAT,4
0,14683,SAT,4
0,14683,SAT,4
0,14683,SAT,4
0,14685,SAV,4
0,14689,SBA,4
0,14696,SBN,4
0,14696,SBN,4
0,14696,SBN,4
0,14698,SBP,4
0,14704,SBY,4
0,14711,SCE,4
0,14730,SDF,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14747,SEA,4
0,14771,SFO,4
0,14783,SGF,4
0,14794,SGU,4
0,14794,SGU,4
0,14814,SHV,4
0,14814,SHV,4
0,14814,SHV,4
0,14828,SIT,4
0,14828,SIT,4
0,14831,SJC,4
0,14831,SJC,4
0,14842,SJT,4
0,14843,SJU,4
0,14843,SJU,4
0,14843,SJU,4
0,14843,SJU,4
0,14843,SJU,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14869,SLC,4
0,14871,SLE,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14893,SMF,4
0,14905,SMX,4
0,14905,SMX,4
0,14908,SNA,4
0,15016,STL,4
0,15016,STL,4
0,15024,STT,4
0,15024,STT,4
0,15027,STX,4
0,15041,SUN,4
0,15070,SWF,4
0,15096,SYR,4
0,15096,SYR,4
0,15096,SYR,4
0,15096,SYR,4
0,15249,TLH,4
0,15249,TLH,4
0,15304,TPA,4
0,15304,TPA,4
0,15304,TPA,4
0,15370,TUL,4
0,15370,TUL,4
0,15376,TUS,4
0,15376,TUS,4
0,15380,TVC,4
0,15381,TVF,4
0,15381,TVF,4
0,15381,TVF,4
0,15381,TVF,4
0,15389,TWF,4
0,15412,TYS,4
0,15412,TYS,4
0,15412,TYS,4
0,15458,UKI,4
0,15525,UXK,4
0,15601,VIS,4
0,15601,VIS,4
0,16101,YKM,4
0,16101,YKM,4
0,10194,AFW,4
0,11540,ELP,4
0,12892,LAX,4
0,13061,LRD,4
0,13303,MIA,4
0,14107,PHX,4
0,14730,SDF,4
0,16091,YIP,4
0,13303,MIA,4
0,13303,MIA,4
0,13930,ORD,4
0,14635,RSW,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12173,HNL,4
0,12402,ITO,4
0,12402,ITO,4
0,12402,ITO,4
0,12402,ITO,4
0,12758,KOA,4
0,12758,KOA,4
0,12758,KOA,4
0,12758,KOA,4
0,12982,LIH,4
0,12982,LIH,4
0,13830,OGG,4
0,13830,OGG,4
0,13830,OGG,4
0,13830,OGG,4
0,10135,ABE,4
0,10208,AGS,4
0,10257,ALB,4
0,10257,ALB,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10397,ATL,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10423,AUS,4
0,10529,BDL,4
0,10599,BHM,4
0,10620,BIL,4
0,10693,BNA,4
0,10713,BOI,4
0,10713,BOI,4
0,10713,BOI,4
0,10713,BOI,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10721,BOS,4
0,10732,BQN,4
0,10732,BQN,4
0,10732,BQN,4
0,10732,BQN,4
0,10792,BUF,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10821,BWI,4
0,10994,CHS,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11042,CLE,4
0,11066,CMH,4
0,11066,CMH,4
0,11066,CMH,4
0,11066,CMH,4
0,11109,COS,4
0,11109,COS,4
0,11109,COS,4
0,11109,COS,4
0,11233,CYS,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11278,DCA,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11292,DEN,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11298,DFW,4
0,11423,DSM,4
0,11423,DSM,4
0,11423,DSM,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11433,DTW,4
0,11503,EGE,4
0,11503,EGE,4
0,11503,EGE,4
0,11540,ELP,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11618,EWR,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11697,FLL,4
0,11884,GEG,4
0,11884,GEG,4
0,11884,GEG,4
0,11986,GRR,4
0,11986,GRR,4
0,11986,GRR,4
0,12094,HDN,4
0,12094,HDN,4
0,12173,HNL,4
0,12173,HNL,4
0,12191,HOU,4
0,12191,HOU,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12264,IAD,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12266,IAH,4
0,12278,ICT,4
0,12278,ICT,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12339,IND,4
0,12441,JAC,4
0,12441,JAC,4
0,12451,JAX,4
0,12478,JFK,4
0,12758,KOA,4
0,12758,KOA,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12889,LAS,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12892,LAX,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12953,LGA,4
0,12982,LIH,4
0,12982,LIH,4
0,12982,LIH,4
0,13198,MCI,4
0,13198,MCI,4
0,13198,MCI,4
0,13198,MCI,4
0,13198,MCI,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13204,MCO,4
0,13230,MDT,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13303,MIA,4
0,13485,MSN,4
0,13487,MSP,4
0,13487,MSP,4
