"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
1146.00,14082,"PGD",12,
1148.00,12191,"HOU",10,
1149.00,14100,"PHL",7,
1150.00,10693,"BNA",5,
1153.00,13230,"MDT",7,
1153.00,10434,"AVP",11,
1154.00,10257,"ALB",3,
1154.00,14082,"PGD",9,
1155.00,13930,"ORD",9,
1158.00,13930,"ORD",8,
1158.00,14122,"PIT",2,
1159.00,14122,"PIT",11,
1159.00,14100,"PHL",9,
1160.00,13204,"MCO",5,
1160.00,12478,"JFK",6,
1161.00,14122,"PIT",8,
1162.00,14100,"PHL",4,
1162.00,13930,"ORD",11,
1163.00,14100,"PHL",4,
1163.00,14100,"PHL",8,
1165.00,12892,"LAX",2,
1165.00,14100,"PHL",3,
1167.00,11433,"DTW",6,
1168.00,10135,"ABE",9,
1168.00,14100,"PHL",2,
1169.00,14122,"PIT",4,
1169.00,12264,"IAD",1,
1169.00,10135,"ABE",8,
1169.00,14100,"PHL",8,
1170.00,14100,"PHL",7,
1171.00,14122,"PIT",2,
1171.00,14122,"PIT",10,
1172.00,14100,"PHL",9,
1173.00,14100,"PHL",7,
1174.00,14100,"PHL",11,
1174.00,10529,"BDL",4,
1175.00,11057,"CLT",2,
1176.00,10529,"BDL",6,
1177.00,10135,"ABE",7,
1177.00,13230,"MDT",3,
1177.00,14100,"PHL",2,
1177.00,14122,"PIT",2,
1177.00,14122,"PIT",12,
1178.00,13577,"MYR",12,
1178.00,10693,"BNA",12,
1178.00,14100,"PHL",10,
1178.00,11433,"DTW",5,
1180.00,14100,"PHL",3,
1180.00,14100,"PHL",5,
1181.00,14100,"PHL",4,
1183.00,14100,"PHL",5,
1184.00,14122,"PIT",6,
1185.00,13487,"MSP",1,
1186.00,11618,"EWR",7,
1186.00,14100,"PHL",6,
1186.00,14122,"PIT",7,
1187.00,14122,"PIT",2,
1188.00,14100,"PHL",6,
1188.00,14100,"PHL",11,
1188.00,11433,"DTW",3,
1188.00,14100,"PHL",9,
1189.00,14100,"PHL",3,
1189.00,13577,"MYR",8,
1190.00,11193,"CVG",1,
1190.00,14730,"SDF",10,
1191.00,12953,"LGA",3,
1191.00,10135,"ABE",12,
1192.00,14122,"PIT",11,
1192.00,10135,"ABE",5,
1192.00,11433,"DTW",7,
1194.00,10135,"ABE",1,
1194.00,12264,"IAD",1,
1194.00,10257,"ALB",4,
1195.00,14100,"PHL",1,
1196.00,10693,"BNA",1,
1196.00,12478,"JFK",8,
1197.00,13230,"MDT",1,
1198.00,10135,"ABE",6,
1199.00,13931,"ORF",9,
1199.00,14100,"PHL",5,
1200.00,14100,"PHL",11,
1201.00,14100,"PHL",3,
1202.00,14122,"PIT",1,
1203.00,13930,"ORD",9,
1205.00,13931,"ORF",6,
1205.00,14100,"PHL",7,
1207.00,14112,"PIE",2,
1207.00,10135,"ABE",4,
1208.00,14122,"PIT",8,
1210.00,12478,"JFK",5,
1210.00,14100,"PHL",8,
1211.00,15024,"STT",11,
1212.00,10257,"ALB",7,
1213.00,14100,"PHL",11,
1215.00,13230,"MDT",4,
1217.00,14100,"PHL",2,
1218.00,14122,"PIT",1,
1218.00,14122,"PIT",4,
1219.00,13230,"MDT",5,
1220.00,14100,"PHL",2,
1220.00,14122,"PIT",12,
1221.00,10693,"BNA",3,
1221.00,14100,"PHL",4,
1222.00,14122,"PIT",10,
1223.00,11042,"CLE",2,
1223.00,14100,"PHL",4,
1224.00,14122,"PIT",10,
1225.00,14100,"PHL",12,
1225.00,13577,"MYR",5,
1226.00,14761,"SFB",4,
1226.00,14100,"PHL",5,
1226.00,10135,"ABE",7,
1227.00,14122,"PIT",9,
1227.00,13230,"MDT",1,
1227.00,13244,"MEM",12,
1230.00,10361,"ART",11,
1230.00,14100,"PHL",12,
1233.00,10434,"AVP",4,
1234.00,12953,"LGA",6,
1237.00,13930,"ORD",9,
1238.00,14100,"PHL",11,
1238.00,14730,"SDF",6,
1239.00,14100,"PHL",3,
1239.00,14100,"PHL",1,
1239.00,14100,"PHL",2,
1240.00,13930,"ORD",11,
1241.00,10821,"BWI",11,
1242.00,10135,"ABE",9,
1242.00,13244,"MEM",3,
1242.00,14100,"PHL",5,
1242.00,11298,"DFW",2,
1243.00,14685,"SAV",11,
1244.00,14100,"PHL",7,
1245.00,13230,"MDT",11,
1245.00,10361,"ART",5,
1246.00,10135,"ABE",2,
1247.00,13930,"ORD",3,
1247.00,13232,"MDW",6,
1247.00,10397,"ATL",3,
1248.00,14100,"PHL",9,
1248.00,10135,"ABE",5,
1248.00,14100,"PHL",4,
1249.00,10135,"ABE",1,
1250.00,14100,"PHL",6,
1250.00,13930,"ORD",11,
1251.00,14100,"PHL",11,
1251.00,12478,"JFK",3,
1251.00,13230,"MDT",10,
1252.00,13931,"ORF",10,
1252.00,14100,"PHL",3,
1252.00,10529,"BDL",7,
1253.00,10434,"AVP",2,
1255.00,10135,"ABE",2,
1255.00,14100,"PHL",1,
1255.00,14761,"SFB",1,
1257.00,10135,"ABE",4,
1257.00,14100,"PHL",5,
1257.00,14082,"PGD",8,
1259.00,11193,"CVG",11,
1260.00,14122,"PIT",11,
1260.00,14112,"PIE",4,
1260.00,10792,"BUF",11,
1261.00,10693,"BNA",9,
1263.00,14683,"SAT",7,
1263.00,14100,"PHL",6,
1264.00,14100,"PHL",11,
1264.00,11057,"CLT",5,
1264.00,14100,"PHL",2,
1264.00,13930,"ORD",4,
1264.00,14122,"PIT",6,
1266.00,14100,"PHL",1,
1269.00,11298,"DFW",1,
1270.00,10135,"ABE",5,
1270.00,14112,"PIE",9,
1271.00,14122,"PIT",9,
1272.00,14100,"PHL",7,
1273.00,10434,"AVP",12,
1274.00,14082,"PGD",4,
1274.00,10434,"AVP",11,
1274.00,10529,"BDL",8,
1275.00,10397,"ATL",8,
1276.00,14100,"PHL",4,
1278.00,14122,"PIT",10,
1278.00,11618,"EWR",1,
1278.00,11057,"CLT",1,
1279.00,11618,"EWR",6,
1280.00,14122,"PIT",2,
1281.00,14492,"RDU",2,
1282.00,14100,"PHL",5,
1283.00,14100,"PHL",4,
1283.00,11433,"DTW",5,
1284.00,12478,"JFK",7,
1284.00,14122,"PIT",2,
1285.00,13230,"MDT",9,
1285.00,14122,"PIT",3,
1285.00,14100,"PHL",6,
1286.00,14100,"PHL",5,
1287.00,14100,"PHL",2,
1287.00,14761,"SFB",12,
1289.00,11433,"DTW",4,
1289.00,10135,"ABE",6,
1290.00,14761,"SFB",2,
1290.00,13230,"MDT",3,
1291.00,14082,"PGD",10,
1291.00,14492,"RDU",1,
1291.00,14100,"PHL",11,
1292.00,14100,"PHL",5,
1292.00,14100,"PHL",8,
1293.00,11433,"DTW",5,
1293.00,13296,"MHT",5,
1295.00,13296,"MHT",4,
1296.00,11433,"DTW",8,
1297.00,14100,"PHL",3,
1297.00,14100,"PHL",11,
1297.00,11618,"EWR",9,
1298.00,14100,"PHL",2,
1298.00,14100,"PHL",5,
1300.00,10257,"ALB",12,
1301.00,11433,"DTW",4,
1301.00,14027,"PBI",4,
1303.00,12266,"IAH",12,
1305.00,11618,"EWR",1,
1305.00,13930,"ORD",5,
1306.00,14122,"PIT",3,
1308.00,14100,"PHL",2,
1309.00,14100,"PHL",9,
1310.00,12478,"JFK",12,
1310.00,12266,"IAH",2,
1310.00,11193,"CVG",4,
1311.00,14761,"SFB",10,
1311.00,14112,"PIE",11,
1312.00,10434,"AVP",2,
1312.00,14100,"PHL",8,
1313.00,14100,"PHL",4,
1314.00,10135,"ABE",3,
1314.00,12898,"LBE",2,
1314.00,14112,"PIE",1,
1314.00,14100,"PHL",6,
1315.00,14100,"PHL",7,
1316.00,14122,"PIT",3,
1317.00,11618,"EWR",7,
1317.00,15096,"SYR",1,
1317.00,11057,"CLT",2,
1318.00,15016,"STL",12,
1320.00,10135,"ABE",1,
1320.00,14100,"PHL",3,
1321.00,13577,"MYR",5,
1325.00,14100,"PHL",12,
1325.00,12391,"ISP",5,
1325.00,13930,"ORD",10,
